product_name,category,platform,price,rating,delivery_days,discount,popularity
Conditioner Model 45,Beauty,Amazon,6665,4.7,1,35,6
Serum Model 46,Beauty,Amazon,6802,4.8,2,38,7
Lip Balm Model 47,Beauty,Amazon,6939,4.9,3,41,8
Body Lotion Model 48,Beauty,Amazon,7076,3.8,4,44,9
Face Cream Model 49,Beauty,Amazon,7213,3.9,5,47,10
Hair Oil Model 50,Beauty,Amazon,7350,4.0,1,0,1
Face Wash Model 1,Beauty,Flipkart,637,3.9,2,3,2
Moisturizer Model 2,Beauty,Flipkart,774,4.0,3,6,3
Sunscreen Model 3,Beauty,Flipkart,911,4.1,4,9,4
Shampoo Model 4,Beauty,Flipkart,1048,4.2,5,12,5
Conditioner Model 5,Beauty,Flipkart,1185,4.3,1,15,6
Serum Model 6,Beauty,Flipkart,1322,4.4,2,18,7
Lip Balm Model 7,Beauty,Flipkart,1459,4.5,3,21,8
Body Lotion Model 8,Beauty,Flipkart,1596,4.6,4,24,9
Face Cream Model 9,Beauty,Flipkart,1733,4.7,5,27,10
Hair Oil Model 10,Beauty,Flipkart,1870,4.8,1,30,1
Face Wash Model 11,Beauty,Flipkart,2007,4.9,2,33,2
Moisturizer Model 12,Beauty,Flipkart,2144,3.8,3,36,3
Sunscreen Model 13,Beauty,Flipkart,2281,3.9,4,39,4
Shampoo Model 14,Beauty,Flipkart,2418,4.0,5,42,5
Conditioner Model 15,Beauty,Flipkart,2555,4.1,1,45,6
Serum Model 16,Beauty,Flipkart,2692,4.2,2,48,7
Lip Balm Model 17,Beauty,Flipkart,2829,4.3,3,1,8
Body Lotion Model 18,Beauty,Flipkart,2966,4.4,4,4,9
Face Cream Model 19,Beauty,Flipkart,3103,4.5,5,7,10
Hair Oil Model 20,Beauty,Flipkart,3240,4.6,1,10,1
Face Wash Model 21,Beauty,Flipkart,3377,4.7,2,13,2
Moisturizer Model 22,Beauty,Flipkart,3514,4.8,3,16,3
Sunscreen Model 23,Beauty,Flipkart,3651,4.9,4,19,4
Shampoo Model 24,Beauty,Flipkart,3788,3.8,5,22,5
Conditioner Model 25,Beauty,Flipkart,3925,3.9,1,25,6
Serum Model 26,Beauty,Flipkart,4062,4.0,2,28,7
Lip Balm Model 27,Beauty,Flipkart,4199,4.1,3,31,8
Body Lotion Model 28,Beauty,Flipkart,4336,4.2,4,34,9
Face Cream Model 29,Beauty,Flipkart,4473,4.3,5,37,10
Hair Oil Model 30,Beauty,Flipkart,4610,4.4,1,40,1
Face Wash Model 31,Beauty,Flipkart,4747,4.5,2,43,2
Moisturizer Model 32,Beauty,Flipkart,4884,4.6,3,46,3
Sunscreen Model 33,Beauty,Flipkart,5021,4.7,4,49,4
Shampoo Model 34,Beauty,Flipkart,5158,4.8,5,2,5
Conditioner Model 35,Beauty,Flipkart,5295,4.9,1,5,6
Serum Model 36,Beauty,Flipkart,5432,3.8,2,8,7
Lip Balm Model 37,Beauty,Flipkart,5569,3.9,3,11,8
Body Lotion Model 38,Beauty,Flipkart,5706,4.0,4,14,9
Face Cream Model 39,Beauty,Flipkart,5843,4.1,5,17,10
Hair Oil Model 40,Beauty,Flipkart,5980,4.2,1,20,1
Face Wash Model 41,Beauty,Flipkart,6117,4.3,2,23,2
Moisturizer Model 42,Beauty,Flipkart,6254,4.4,3,26,3
Sunscreen Model 43,Beauty,Flipkart,6391,4.5,4,29,4
Shampoo Model 44,Beauty,Flipkart,6528,4.6,5,32,5
Conditioner Model 45,Beauty,Flipkart,6665,4.7,1,35,6
Serum Model 46,Beauty,Flipkart,6802,4.8,2,38,7
Lip Balm Model 47,Beauty,Flipkart,6939,4.9,3,41,8
Body Lotion Model 48,Beauty,Flipkart,7076,3.8,4,44,9
Face Cream Model 49,Beauty,Flipkart,7213,3.9,5,47,10
Hair Oil Model 50,Beauty,Flipkart,7350,4.0,1,0,1
Face Wash Model 1,Beauty,Myntra,637,3.9,2,3,2
Moisturizer Model 2,Beauty,Myntra,774,4.0,3,6,3
Sunscreen Model 3,Beauty,Myntra,911,4.1,4,9,4
Shampoo Model 4,Beauty,Myntra,1048,4.2,5,12,5
Conditioner Model 5,Beauty,Myntra,1185,4.3,1,15,6
Serum Model 6,Beauty,Myntra,1322,4.4,2,18,7
Lip Balm Model 7,Beauty,Myntra,1459,4.5,3,21,8
Body Lotion Model 8,Beauty,Myntra,1596,4.6,4,24,9
Face Cream Model 9,Beauty,Myntra,1733,4.7,5,27,10
Hair Oil Model 10,Beauty,Myntra,1870,4.8,1,30,1
Face Wash Model 11,Beauty,Myntra,2007,4.9,2,33,2
Moisturizer Model 12,Beauty,Myntra,2144,3.8,3,36,3
Sunscreen Model 13,Beauty,Myntra,2281,3.9,4,39,4
Shampoo Model 14,Beauty,Myntra,2418,4.0,5,42,5
Conditioner Model 15,Beauty,Myntra,2555,4.1,1,45,6
Serum Model 16,Beauty,Myntra,2692,4.2,2,48,7
Lip Balm Model 17,Beauty,Myntra,2829,4.3,3,1,8
Body Lotion Model 18,Beauty,Myntra,2966,4.4,4,4,9
Face Cream Model 19,Beauty,Myntra,3103,4.5,5,7,10
Hair Oil Model 20,Beauty,Myntra,3240,4.6,1,10,1
Face Wash Model 21,Beauty,Myntra,3377,4.7,2,13,2
Moisturizer Model 22,Beauty,Myntra,3514,4.8,3,16,3
Sunscreen Model 23,Beauty,Myntra,3651,4.9,4,19,4
Shampoo Model 24,Beauty,Myntra,3788,3.8,5,22,5
Conditioner Model 25,Beauty,Myntra,3925,3.9,1,25,6
Serum Model 26,Beauty,Myntra,4062,4.0,2,28,7
Lip Balm Model 27,Beauty,Myntra,4199,4.1,3,31,8
Body Lotion Model 28,Beauty,Myntra,4336,4.2,4,34,9
Face Cream Model 29,Beauty,Myntra,4473,4.3,5,37,10
Hair Oil Model 30,Beauty,Myntra,4610,4.4,1,40,1
Face Wash Model 31,Beauty,Myntra,4747,4.5,2,43,2
Moisturizer Model 32,Beauty,Myntra,4884,4.6,3,46,3
Sunscreen Model 33,Beauty,Myntra,5021,4.7,4,49,4
Shampoo Model 34,Beauty,Myntra,5158,4.8,5,2,5
Conditioner Model 35,Beauty,Myntra,5295,4.9,1,5,6
Serum Model 36,Beauty,Myntra,5432,3.8,2,8,7
Lip Balm Model 37,Beauty,Myntra,5569,3.9,3,11,8
Body Lotion Model 38,Beauty,Myntra,5706,4.0,4,14,9
Face Cream Model 39,Beauty,Myntra,5843,4.1,5,17,10
Hair Oil Model 40,Beauty,Myntra,5980,4.2,1,20,1
Face Wash Model 41,Beauty,Myntra,6117,4.3,2,23,2
Moisturizer Model 42,Beauty,Myntra,6254,4.4,3,26,3
Sunscreen Model 43,Beauty,Myntra,6391,4.5,4,29,4
Shampoo Model 44,Beauty,Myntra,6528,4.6,5,32,5
Conditioner Model 45,Beauty,Myntra,6665,4.7,1,35,6
Serum Model 46,Beauty,Myntra,6802,4.8,2,38,7
Lip Balm Model 47,Beauty,Myntra,6939,4.9,3,41,8
Body Lotion Model 48,Beauty,Myntra,7076,3.8,4,44,9
Face Cream Model 49,Beauty,Myntra,7213,3.9,5,47,10
Hair Oil Model 50,Beauty,Myntra,7350,4.0,1,0,1
Face Wash Model 1,Beauty,Ajio,637,3.9,2,3,2
Moisturizer Model 2,Beauty,Ajio,774,4.0,3,6,3
Sunscreen Model 3,Beauty,Ajio,911,4.1,4,9,4
Shampoo Model 4,Beauty,Ajio,1048,4.2,5,12,5
Conditioner Model 5,Beauty,Ajio,1185,4.3,1,15,6
Serum Model 6,Beauty,Ajio,1322,4.4,2,18,7
Lip Balm Model 7,Beauty,Ajio,1459,4.5,3,21,8
Body Lotion Model 8,Beauty,Ajio,1596,4.6,4,24,9
Face Cream Model 9,Beauty,Ajio,1733,4.7,5,27,10
Hair Oil Model 10,Beauty,Ajio,1870,4.8,1,30,1
Face Wash Model 11,Beauty,Ajio,2007,4.9,2,33,2
Moisturizer Model 12,Beauty,Ajio,2144,3.8,3,36,3
Sunscreen Model 13,Beauty,Ajio,2281,3.9,4,39,4
Shampoo Model 14,Beauty,Ajio,2418,4.0,5,42,5
Conditioner Model 15,Beauty,Ajio,2555,4.1,1,45,6
Serum Model 16,Beauty,Ajio,2692,4.2,2,48,7
Lip Balm Model 17,Beauty,Ajio,2829,4.3,3,1,8
Body Lotion Model 18,Beauty,Ajio,2966,4.4,4,4,9
Face Cream Model 19,Beauty,Ajio,3103,4.5,5,7,10
Hair Oil Model 20,Beauty,Ajio,3240,4.6,1,10,1
Face Wash Model 21,Beauty,Ajio,3377,4.7,2,13,2
Moisturizer Model 22,Beauty,Ajio,3514,4.8,3,16,3
Sunscreen Model 23,Beauty,Ajio,3651,4.9,4,19,4
Shampoo Model 24,Beauty,Ajio,3788,3.8,5,22,5
Conditioner Model 25,Beauty,Ajio,3925,3.9,1,25,6
Serum Model 26,Beauty,Ajio,4062,4.0,2,28,7
Lip Balm Model 27,Beauty,Ajio,4199,4.1,3,31,8
Body Lotion Model 28,Beauty,Ajio,4336,4.2,4,34,9
Face Cream Model 29,Beauty,Ajio,4473,4.3,5,37,10
Hair Oil Model 30,Beauty,Ajio,4610,4.4,1,40,1
Face Wash Model 31,Beauty,Ajio,4747,4.5,2,43,2
Moisturizer Model 32,Beauty,Ajio,4884,4.6,3,46,3
Sunscreen Model 33,Beauty,Ajio,5021,4.7,4,49,4
Shampoo Model 34,Beauty,Ajio,5158,4.8,5,2,5
Conditioner Model 35,Beauty,Ajio,5295,4.9,1,5,6
Serum Model 36,Beauty,Ajio,5432,3.8,2,8,7
Lip Balm Model 37,Beauty,Ajio,5569,3.9,3,11,8
Body Lotion Model 38,Beauty,Ajio,5706,4.0,4,14,9
Face Cream Model 39,Beauty,Ajio,5843,4.1,5,17,10
Hair Oil Model 40,Beauty,Ajio,5980,4.2,1,20,1
Face Wash Model 41,Beauty,Ajio,6117,4.3,2,23,2
Moisturizer Model 42,Beauty,Ajio,6254,4.4,3,26,3
Sunscreen Model 43,Beauty,Ajio,6391,4.5,4,29,4
Shampoo Model 44,Beauty,Ajio,6528,4.6,5,32,5
Conditioner Model 45,Beauty,Ajio,6665,4.7,1,35,6
Serum Model 46,Beauty,Ajio,6802,4.8,2,38,7
Lip Balm Model 47,Beauty,Ajio,6939,4.9,3,41,8
Body Lotion Model 48,Beauty,Ajio,7076,3.8,4,44,9
Face Cream Model 49,Beauty,Ajio,7213,3.9,5,47,10
Hair Oil Model 50,Beauty,Ajio,7350,4.0,1,0,1
Face Wash Model 1,Beauty,Meesho,637,3.9,2,3,2
Moisturizer Model 2,Beauty,Meesho,774,4.0,3,6,3
Sunscreen Model 3,Beauty,Meesho,911,4.1,4,9,4
Shampoo Model 4,Beauty,Meesho,1048,4.2,5,12,5
Conditioner Model 5,Beauty,Meesho,1185,4.3,1,15,6
Serum Model 6,Beauty,Meesho,1322,4.4,2,18,7
Lip Balm Model 7,Beauty,Meesho,1459,4.5,3,21,8
Body Lotion Model 8,Beauty,Meesho,1596,4.6,4,24,9
Face Cream Model 9,Beauty,Meesho,1733,4.7,5,27,10
Hair Oil Model 10,Beauty,Meesho,1870,4.8,1,30,1
Face Wash Model 11,Beauty,Meesho,2007,4.9,2,33,2
Moisturizer Model 12,Beauty,Meesho,2144,3.8,3,36,3
Sunscreen Model 13,Beauty,Meesho,2281,3.9,4,39,4
Shampoo Model 14,Beauty,Meesho,2418,4.0,5,42,5
Conditioner Model 15,Beauty,Meesho,2555,4.1,1,45,6
Serum Model 16,Beauty,Meesho,2692,4.2,2,48,7
Lip Balm Model 17,Beauty,Meesho,2829,4.3,3,1,8
Body Lotion Model 18,Beauty,Meesho,2966,4.4,4,4,9
Face Cream Model 19,Beauty,Meesho,3103,4.5,5,7,10
Hair Oil Model 20,Beauty,Meesho,3240,4.6,1,10,1
Face Wash Model 21,Beauty,Meesho,3377,4.7,2,13,2
Moisturizer Model 22,Beauty,Meesho,3514,4.8,3,16,3
Sunscreen Model 23,Beauty,Meesho,3651,4.9,4,19,4
Shampoo Model 24,Beauty,Meesho,3788,3.8,5,22,5
Conditioner Model 25,Beauty,Meesho,3925,3.9,1,25,6
Serum Model 26,Beauty,Meesho,4062,4.0,2,28,7
Lip Balm Model 27,Beauty,Meesho,4199,4.1,3,31,8
Body Lotion Model 28,Beauty,Meesho,4336,4.2,4,34,9
Face Cream Model 29,Beauty,Meesho,4473,4.3,5,37,10
Hair Oil Model 30,Beauty,Meesho,4610,4.4,1,40,1
Face Wash Model 31,Beauty,Meesho,4747,4.5,2,43,2
Moisturizer Model 32,Beauty,Meesho,4884,4.6,3,46,3
Sunscreen Model 33,Beauty,Meesho,5021,4.7,4,49,4
Shampoo Model 34,Beauty,Meesho,5158,4.8,5,2,5
Conditioner Model 35,Beauty,Meesho,5295,4.9,1,5,6
Serum Model 36,Beauty,Meesho,5432,3.8,2,8,7
Lip Balm Model 37,Beauty,Meesho,5569,3.9,3,11,8
Body Lotion Model 38,Beauty,Meesho,5706,4.0,4,14,9
Face Cream Model 39,Beauty,Meesho,5843,4.1,5,17,10
Hair Oil Model 40,Beauty,Meesho,5980,4.2,1,20,1
Face Wash Model 41,Beauty,Meesho,6117,4.3,2,23,2
Moisturizer Model 42,Beauty,Meesho,6254,4.4,3,26,3
Sunscreen Model 43,Beauty,Meesho,6391,4.5,4,29,4
Shampoo Model 44,Beauty,Meesho,6528,4.6,5,32,5
Conditioner Model 45,Beauty,Meesho,6665,4.7,1,35,6
Serum Model 46,Beauty,Meesho,6802,4.8,2,38,7
Lip Balm Model 47,Beauty,Meesho,6939,4.9,3,41,8
Body Lotion Model 48,Beauty,Meesho,7076,3.8,4,44,9
Face Cream Model 49,Beauty,Meesho,7213,3.9,5,47,10
Hair Oil Model 50,Beauty,Meesho,7350,4.0,1,0,1
Face Wash Model 1,Beauty,Nykaa,637,3.9,2,3,2
Moisturizer Model 2,Beauty,Nykaa,774,4.0,3,6,3
Sunscreen Model 3,Beauty,Nykaa,911,4.1,4,9,4
Shampoo Model 4,Beauty,Nykaa,1048,4.2,5,12,5
Conditioner Model 5,Beauty,Nykaa,1185,4.3,1,15,6
Serum Model 6,Beauty,Nykaa,1322,4.4,2,18,7
Lip Balm Model 7,Beauty,Nykaa,1459,4.5,3,21,8
Body Lotion Model 8,Beauty,Nykaa,1596,4.6,4,24,9
Face Cream Model 9,Beauty,Nykaa,1733,4.7,5,27,10
Hair Oil Model 10,Beauty,Nykaa,1870,4.8,1,30,1
Face Wash Model 11,Beauty,Nykaa,2007,4.9,2,33,2
Moisturizer Model 12,Beauty,Nykaa,2144,3.8,3,36,3
Sunscreen Model 13,Beauty,Nykaa,2281,3.9,4,39,4
Shampoo Model 14,Beauty,Nykaa,2418,4.0,5,42,5
Conditioner Model 15,Beauty,Nykaa,2555,4.1,1,45,6
Serum Model 16,Beauty,Nykaa,2692,4.2,2,48,7
Lip Balm Model 17,Beauty,Nykaa,2829,4.3,3,1,8
Body Lotion Model 18,Beauty,Nykaa,2966,4.4,4,4,9
Face Cream Model 19,Beauty,Nykaa,3103,4.5,5,7,10
Hair Oil Model 20,Beauty,Nykaa,3240,4.6,1,10,1
Face Wash Model 21,Beauty,Nykaa,3377,4.7,2,13,2
Moisturizer Model 22,Beauty,Nykaa,3514,4.8,3,16,3
Sunscreen Model 23,Beauty,Nykaa,3651,4.9,4,19,4
Shampoo Model 24,Beauty,Nykaa,3788,3.8,5,22,5
Conditioner Model 25,Beauty,Nykaa,3925,3.9,1,25,6
Serum Model 26,Beauty,Nykaa,4062,4.0,2,28,7
Lip Balm Model 27,Beauty,Nykaa,4199,4.1,3,31,8
Body Lotion Model 28,Beauty,Nykaa,4336,4.2,4,34,9
Face Cream Model 29,Beauty,Nykaa,4473,4.3,5,37,10
Hair Oil Model 30,Beauty,Nykaa,4610,4.4,1,40,1
Face Wash Model 31,Beauty,Nykaa,4747,4.5,2,43,2
Moisturizer Model 32,Beauty,Nykaa,4884,4.6,3,46,3
Sunscreen Model 33,Beauty,Nykaa,5021,4.7,4,49,4
Shampoo Model 34,Beauty,Nykaa,5158,4.8,5,2,5
Conditioner Model 35,Beauty,Nykaa,5295,4.9,1,5,6
Serum Model 36,Beauty,Nykaa,5432,3.8,2,8,7
Lip Balm Model 37,Beauty,Nykaa,5569,3.9,3,11,8
Body Lotion Model 38,Beauty,Nykaa,5706,4.0,4,14,9
Face Cream Model 39,Beauty,Nykaa,5843,4.1,5,17,10
Hair Oil Model 40,Beauty,Nykaa,5980,4.2,1,20,1
Face Wash Model 41,Beauty,Nykaa,6117,4.3,2,23,2
Moisturizer Model 42,Beauty,Nykaa,6254,4.4,3,26,3
Sunscreen Model 43,Beauty,Nykaa,6391,4.5,4,29,4
Shampoo Model 44,Beauty,Nykaa,6528,4.6,5,32,5
Conditioner Model 45,Beauty,Nykaa,6665,4.7,1,35,6
Serum Model 46,Beauty,Nykaa,6802,4.8,2,38,7
Lip Balm Model 47,Beauty,Nykaa,6939,4.9,3,41,8
Body Lotion Model 48,Beauty,Nykaa,7076,3.8,4,44,9
Face Cream Model 49,Beauty,Nykaa,7213,3.9,5,47,10
Hair Oil Model 50,Beauty,Nykaa,7350,4.0,1,0,1
Cricket Bat Model 1,Sports,Amazon,637,3.9,2,3,2
Football Model 2,Sports,Amazon,774,4.0,3,6,3
Basketball Model 3,Sports,Amazon,911,4.1,4,9,4
Badminton Racket Model 4,Sports,Amazon,1048,4.2,5,12,5
Tennis Racket Model 5,Sports,Amazon,1185,4.3,1,15,6
Yoga Mat Model 6,Sports,Amazon,1322,4.4,2,18,7
Dumbbells Model 7,Sports,Amazon,1459,4.5,3,21,8
Skipping Rope Model 8,Sports,Amazon,1596,4.6,4,24,9
Sports Bag Model 9,Sports,Amazon,1733,4.7,5,27,10
Helmet Model 10,Sports,Amazon,1870,4.8,1,30,1
Cricket Bat Model 11,Sports,Amazon,2007,4.9,2,33,2
Football Model 12,Sports,Amazon,2144,3.8,3,36,3
Basketball Model 13,Sports,Amazon,2281,3.9,4,39,4
Badminton Racket Model 14,Sports,Amazon,2418,4.0,5,42,5
Tennis Racket Model 15,Sports,Amazon,2555,4.1,1,45,6
Yoga Mat Model 16,Sports,Amazon,2692,4.2,2,48,7
Dumbbells Model 17,Sports,Amazon,2829,4.3,3,1,8
Skipping Rope Model 18,Sports,Amazon,2966,4.4,4,4,9
Sports Bag Model 19,Sports,Amazon,3103,4.5,5,7,10
Helmet Model 20,Sports,Amazon,3240,4.6,1,10,1
Cricket Bat Model 21,Sports,Amazon,3377,4.7,2,13,2
Football Model 22,Sports,Amazon,3514,4.8,3,16,3
Basketball Model 23,Sports,Amazon,3651,4.9,4,19,4
Badminton Racket Model 24,Sports,Amazon,3788,3.8,5,22,5
Tennis Racket Model 25,Sports,Amazon,3925,3.9,1,25,6
Yoga Mat Model 26,Sports,Amazon,4062,4.0,2,28,7
Dumbbells Model 27,Sports,Amazon,4199,4.1,3,31,8
Skipping Rope Model 28,Sports,Amazon,4336,4.2,4,34,9
Sports Bag Model 29,Sports,Amazon,4473,4.3,5,37,10
Helmet Model 30,Sports,Amazon,4610,4.4,1,40,1
Cricket Bat Model 31,Sports,Amazon,4747,4.5,2,43,2
Football Model 32,Sports,Amazon,4884,4.6,3,46,3
Basketball Model 33,Sports,Amazon,5021,4.7,4,49,4
Badminton Racket Model 34,Sports,Amazon,5158,4.8,5,2,5
Tennis Racket Model 35,Sports,Amazon,5295,4.9,1,5,6
Yoga Mat Model 36,Sports,Amazon,5432,3.8,2,8,7
Dumbbells Model 37,Sports,Amazon,5569,3.9,3,11,8
Skipping Rope Model 38,Sports,Amazon,5706,4.0,4,14,9
Sports Bag Model 39,Sports,Amazon,5843,4.1,5,17,10
Helmet Model 40,Sports,Amazon,5980,4.2,1,20,1
Cricket Bat Model 41,Sports,Amazon,6117,4.3,2,23,2
Football Model 42,Sports,Amazon,6254,4.4,3,26,3
Basketball Model 43,Sports,Amazon,6391,4.5,4,29,4
Badminton Racket Model 44,Sports,Amazon,6528,4.6,5,32,5
Tennis Racket Model 45,Sports,Amazon,6665,4.7,1,35,6
Yoga Mat Model 46,Sports,Amazon,6802,4.8,2,38,7
Dumbbells Model 47,Sports,Amazon,6939,4.9,3,41,8
Skipping Rope Model 48,Sports,Amazon,7076,3.8,4,44,9
Sports Bag Model 49,Sports,Amazon,7213,3.9,5,47,10
Helmet Model 50,Sports,Amazon,7350,4.0,1,0,1
Cricket Bat Model 1,Sports,Flipkart,637,3.9,2,3,2
Football Model 2,Sports,Flipkart,774,4.0,3,6,3
Basketball Model 3,Sports,Flipkart,911,4.1,4,9,4
Badminton Racket Model 4,Sports,Flipkart,1048,4.2,5,12,5
Tennis Racket Model 5,Sports,Flipkart,1185,4.3,1,15,6
Yoga Mat Model 6,Sports,Flipkart,1322,4.4,2,18,7
Dumbbells Model 7,Sports,Flipkart,1459,4.5,3,21,8
Skipping Rope Model 8,Sports,Flipkart,1596,4.6,4,24,9
Sports Bag Model 9,Sports,Flipkart,1733,4.7,5,27,10
Helmet Model 10,Sports,Flipkart,1870,4.8,1,30,1
Cricket Bat Model 11,Sports,Flipkart,2007,4.9,2,33,2
Football Model 12,Sports,Flipkart,2144,3.8,3,36,3
Basketball Model 13,Sports,Flipkart,2281,3.9,4,39,4
Badminton Racket Model 14,Sports,Flipkart,2418,4.0,5,42,5
Tennis Racket Model 15,Sports,Flipkart,2555,4.1,1,45,6
Yoga Mat Model 16,Sports,Flipkart,2692,4.2,2,48,7
Dumbbells Model 17,Sports,Flipkart,2829,4.3,3,1,8
Skipping Rope Model 18,Sports,Flipkart,2966,4.4,4,4,9
Sports Bag Model 19,Sports,Flipkart,3103,4.5,5,7,10
Helmet Model 20,Sports,Flipkart,3240,4.6,1,10,1
Cricket Bat Model 21,Sports,Flipkart,3377,4.7,2,13,2
Football Model 22,Sports,Flipkart,3514,4.8,3,16,3
Basketball Model 23,Sports,Flipkart,3651,4.9,4,19,4
Badminton Racket Model 24,Sports,Flipkart,3788,3.8,5,22,5
Tennis Racket Model 25,Sports,Flipkart,3925,3.9,1,25,6
Yoga Mat Model 26,Sports,Flipkart,4062,4.0,2,28,7
Dumbbells Model 27,Sports,Flipkart,4199,4.1,3,31,8
Skipping Rope Model 28,Sports,Flipkart,4336,4.2,4,34,9
Sports Bag Model 29,Sports,Flipkart,4473,4.3,5,37,10
Helmet Model 30,Sports,Flipkart,4610,4.4,1,40,1
Cricket Bat Model 31,Sports,Flipkart,4747,4.5,2,43,2
Football Model 32,Sports,Flipkart,4884,4.6,3,46,3
Basketball Model 33,Sports,Flipkart,5021,4.7,4,49,4
Badminton Racket Model 34,Sports,Flipkart,5158,4.8,5,2,5
Tennis Racket Model 35,Sports,Flipkart,5295,4.9,1,5,6
Yoga Mat Model 36,Sports,Flipkart,5432,3.8,2,8,7
Dumbbells Model 37,Sports,Flipkart,5569,3.9,3,11,8
Skipping Rope Model 38,Sports,Flipkart,5706,4.0,4,14,9
Sports Bag Model 39,Sports,Flipkart,5843,4.1,5,17,10
Helmet Model 40,Sports,Flipkart,5980,4.2,1,20,1
Cricket Bat Model 41,Sports,Flipkart,6117,4.3,2,23,2
Football Model 42,Sports,Flipkart,6254,4.4,3,26,3
Basketball Model 43,Sports,Flipkart,6391,4.5,4,29,4
Badminton Racket Model 44,Sports,Flipkart,6528,4.6,5,32,5
Tennis Racket Model 45,Sports,Flipkart,6665,4.7,1,35,6
Yoga Mat Model 46,Sports,Flipkart,6802,4.8,2,38,7
Dumbbells Model 47,Sports,Flipkart,6939,4.9,3,41,8
Skipping Rope Model 48,Sports,Flipkart,7076,3.8,4,44,9
Sports Bag Model 49,Sports,Flipkart,7213,3.9,5,47,10
Helmet Model 50,Sports,Flipkart,7350,4.0,1,0,1
Cricket Bat Model 1,Sports,Myntra,637,3.9,2,3,2
Football Model 2,Sports,Myntra,774,4.0,3,6,3
Basketball Model 3,Sports,Myntra,911,4.1,4,9,4
Badminton Racket Model 4,Sports,Myntra,1048,4.2,5,12,5
Tennis Racket Model 5,Sports,Myntra,1185,4.3,1,15,6
Yoga Mat Model 6,Sports,Myntra,1322,4.4,2,18,7
Dumbbells Model 7,Sports,Myntra,1459,4.5,3,21,8
Skipping Rope Model 8,Sports,Myntra,1596,4.6,4,24,9
Sports Bag Model 9,Sports,Myntra,1733,4.7,5,27,10
Helmet Model 10,Sports,Myntra,1870,4.8,1,30,1
Cricket Bat Model 11,Sports,Myntra,2007,4.9,2,33,2
Football Model 12,Sports,Myntra,2144,3.8,3,36,3
Basketball Model 13,Sports,Myntra,2281,3.9,4,39,4
Badminton Racket Model 14,Sports,Myntra,2418,4.0,5,42,5
Tennis Racket Model 15,Sports,Myntra,2555,4.1,1,45,6
Yoga Mat Model 16,Sports,Myntra,2692,4.2,2,48,7
Dumbbells Model 17,Sports,Myntra,2829,4.3,3,1,8
Skipping Rope Model 18,Sports,Myntra,2966,4.4,4,4,9
Sports Bag Model 19,Sports,Myntra,3103,4.5,5,7,10
Helmet Model 20,Sports,Myntra,3240,4.6,1,10,1
Cricket Bat Model 21,Sports,Myntra,3377,4.7,2,13,2
Football Model 22,Sports,Myntra,3514,4.8,3,16,3
Basketball Model 23,Sports,Myntra,3651,4.9,4,19,4
Badminton Racket Model 24,Sports,Myntra,3788,3.8,5,22,5
Tennis Racket Model 25,Sports,Myntra,3925,3.9,1,25,6
Yoga Mat Model 26,Sports,Myntra,4062,4.0,2,28,7
Dumbbells Model 27,Sports,Myntra,4199,4.1,3,31,8
Skipping Rope Model 28,Sports,Myntra,4336,4.2,4,34,9
Sports Bag Model 29,Sports,Myntra,4473,4.3,5,37,10
Helmet Model 30,Sports,Myntra,4610,4.4,1,40,1
Cricket Bat Model 31,Sports,Myntra,4747,4.5,2,43,2
Football Model 32,Sports,Myntra,4884,4.6,3,46,3
Basketball Model 33,Sports,Myntra,5021,4.7,4,49,4
Badminton Racket Model 34,Sports,Myntra,5158,4.8,5,2,5
Tennis Racket Model 35,Sports,Myntra,5295,4.9,1,5,6
Yoga Mat Model 36,Sports,Myntra,5432,3.8,2,8,7
Dumbbells Model 37,Sports,Myntra,5569,3.9,3,11,8
Skipping Rope Model 38,Sports,Myntra,5706,4.0,4,14,9
Sports Bag Model 39,Sports,Myntra,5843,4.1,5,17,10
Helmet Model 40,Sports,Myntra,5980,4.2,1,20,1
Cricket Bat Model 41,Sports,Myntra,6117,4.3,2,23,2
Football Model 42,Sports,Myntra,6254,4.4,3,26,3
Basketball Model 43,Sports,Myntra,6391,4.5,4,29,4
Badminton Racket Model 44,Sports,Myntra,6528,4.6,5,32,5
Tennis Racket Model 45,Sports,Myntra,6665,4.7,1,35,6
Yoga Mat Model 46,Sports,Myntra,6802,4.8,2,38,7
Dumbbells Model 47,Sports,Myntra,6939,4.9,3,41,8
Skipping Rope Model 48,Sports,Myntra,7076,3.8,4,44,9
Sports Bag Model 49,Sports,Myntra,7213,3.9,5,47,10
Helmet Model 50,Sports,Myntra,7350,4.0,1,0,1
Cricket Bat Model 1,Sports,Ajio,637,3.9,2,3,2
Football Model 2,Sports,Ajio,774,4.0,3,6,3
Basketball Model 3,Sports,Ajio,911,4.1,4,9,4
Badminton Racket Model 4,Sports,Ajio,1048,4.2,5,12,5
Tennis Racket Model 5,Sports,Ajio,1185,4.3,1,15,6
Yoga Mat Model 6,Sports,Ajio,1322,4.4,2,18,7
Dumbbells Model 7,Sports,Ajio,1459,4.5,3,21,8
Skipping Rope Model 8,Sports,Ajio,1596,4.6,4,24,9
Sports Bag Model 9,Sports,Ajio,1733,4.7,5,27,10
Helmet Model 10,Sports,Ajio,1870,4.8,1,30,1
Cricket Bat Model 11,Sports,Ajio,2007,4.9,2,33,2
Football Model 12,Sports,Ajio,2144,3.8,3,36,3
Basketball Model 13,Sports,Ajio,2281,3.9,4,39,4
